"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0200000;"DOLNOŚLĄSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2014";1,56;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2015";0,79;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2016";1,29;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2017";1,19;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2018";1,24;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2019";2,17;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2006";1,19;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2007";1,81;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2008";0,81;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2009";1,21;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2010";1,19;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2011";2,02;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2012";0,73;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2013";1,24;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2014";1,57;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2015";0,80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2016";1,32;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2017";1,17;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2018";1,25;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2019";2,52;"zł";"";
